Timestamp,Time Taken to complete the survey (minutes),Age Range,Gender,Professional Experience,Locality / Area,Work Mode,Designation,Previous Treatment?,Treatments,Treatments_other,Knowledge Score,Knowledge Total,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
2026-02-27T10:00:44.994Z,4,20-30 years,Male,0-3 years,Jp nagar 2nd phase,Hybrid,B,No,,,0,10,1,0,2,1,3,0,2,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,2,2,0,0,1,0,0,0,1,1
2026-02-27T10:22:12.322Z,5,30-40 years,Male,6-10 years,Indiranagar,Full time,TEAM LEAD,Yes,"Deep cleaning (Root planing), Cleaning (Scaling)",,0,10,1,2,2,2,3,0,3,1,3,1,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,0,0,0,0,1,0,2,1,1,1
2026-02-27T12:02:53.183Z,6,20-30 years,Male,3-6 years,HAL ,Full time,BDS ,Yes,Cleaning (Scaling),,0,10,1,0,2,1,3,0,2,1,3,2,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,0,3,0,2,1,0,0,1,2,1
2026-02-28T02:08:25.379Z,5,20-30 years,Male,6-10 years,Guduvanchery,Full time,Manager ,No,,,0,10,1,1,2,1,3,0,3,2,3,0,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,2,2,2,0,2,0,2,3,0,1
2026-02-28T04:06:56.625Z,8,20-30 years,Female,0-3 years,Coimbatore ,Full time,Doctor ,No,,,0,10,1,0,2,0,3,0,2,0,3,2,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,1,1,0,0,1,1
2026-03-01T04:48:26.007Z,7,20-30 years,Male,3-6 years,Chennai,Full time,Product Expert,No,,,0,10,1,1,2,0,3,0,2,1,3,2,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,0,3,2,2,1,1,0,0,3,1
2026-03-02T05:02:44.392Z,6,30-40 years,Male,10-15 years,Ulsoor,Full time,Business Analyst,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,2,0,2,0,1,0,2,1,3,1
2026-03-02T05:08:21.854Z,13,20-30 years,Female,0-3 years,Bangalore,Hybrid,HR,No,,,0,10,1,0,2,0,3,0,3,1,3,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,2,0,2,0,0,0,1,0,1,1
2026-03-02T06:41:38.462Z,4,30-40 years,Male,10-15 years,Kengeri,Full time,Software Engineer,Yes,Cleaning (Scaling),,0,10,2,1,2,1,3,0,2,1,3,0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,3,2,2,1,0,2,0,3,2
2026-03-02T14:50:46.407Z,6,30-40 years,Female,10-15 years,Hosur,Hybrid,Test Engineer,Yes,"Cleaning (Scaling), Deep cleaning (Root planing)",Root canal,0,10,0,0,2,0,3,0,3,1,3,2,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,2,3,0,0,1,1,2,2,1,1
2026-03-03T07:40:43.194Z,3,20-30 years,Male,6-10 years,Hebbal,Hybrid,Senior Specialist ,No,,,0,10,1,1,1,2,1,0,1,2,1,0,Agree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Disagree,0,3,0,2,1,0,2,0,1,1
2026-03-03T13:50:36.948Z,3,20-30 years,Male,3-6 years,Salem ,Full time,Pursuing MDS,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,1,0,0,0,1,1
2026-03-04T07:20:44.591Z,9,20-30 years,Female,0-3 years,Marthandam ,Full time,Advocate ,No,,,0,10,0,0,2,0,3,0,2,1,3,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,0,3,1,2,3,0,0,0,1,1
2026-03-05T13:52:46.132Z,4,50-60 years,Male,15+ years,Yelahanka ,Work from home (Remote),Sr mgr,No,,,0,10,2,1,2,3,3,0,3,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,2,3,2,0,1,2,0,0,3,1
2026-03-06T18:49:07.555Z,2,20-30 years,Male,3-6 years,Bangalore ,Full time,DBA,No,,,0,10,2,1,2,3,3,2,2,2,1,2,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,1,2,1,0,0,1,2,3,0,3
2026-03-07T02:19:40.715Z,4,30-40 years,Male,10-15 years,JP Nagara ,Full time,Manager,Yes,Deep cleaning (Root planing),,0,10,1,2,2,1,3,0,0,0,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,3,0,2,2,0,1,0,1,1
2026-03-07T02:57:25.158Z,2,30-40 years,Male,15+ years,Chennai,Full time,Professor,No,,,0,10,3,2,2,3,3,0,3,3,3,2,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Agree,0,2,1,0,2,0,0,3,2,1
2026-03-07T04:04:34.576Z,22,20-30 years,Female,0-3 years,"RR nagar, Bangalore",Full time,Endosontist,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,0,3,0,2,1,0,3,0,3,1
2026-03-07T04:32:27.837Z,5,30-40 years,Male,10-15 years,Kengeri,Full time,Software Engineer,Yes,Cleaning (Scaling),,0,10,1,1,2,1,3,0,2,1,3,0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,3,2,2,1,0,2,0,3,2
2026-03-07T05:22:46.850Z,8,20-30 years,Male,3-6 years,Kovilpatti,Full time,Software Engineer,No,,,0,10,3,3,3,0,3,0,1,3,1,3,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,0,1,2,2,2,0,0,0,0,1
2026-03-07T06:30:17.047Z,6,40-50 years,Male,15+ years,Bengaluru,Work from home (Remote),Senior management,Yes,Cleaning (Scaling),,0,10,0,2,2,0,3,0,1,1,3,3,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,1,0,2,1,1,1,0,1,2
2026-03-07T07:15:04.124Z,4,30-40 years,Female,6-10 years,Guduvancheri ,Hybrid,MTS ,No,,,0,10,0,2,2,1,3,0,1,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,0,3,1,0,1,1,0,0,0,1
2026-03-07T07:56:38.298Z,6,30-40 years,Male,6-10 years,Pune,Full time,Senior engineer ,No,,,0,10,0,0,3,1,3,0,2,0,3,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,2,2,2,0,1,0,0,1,3,0
2026-03-07T09:10:48.130Z,7,30-40 years,Female,10-15 years,Hosur,Hybrid,Test Engineer,Yes,"Cleaning (Scaling), Deep cleaning (Root planing)",Root canal,0,10,0,0,2,0,3,0,1,1,3,2,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,2,3,0,0,1,1,2,2,1,1
2026-03-07T09:39:08.276Z,7,40-50 years,Prefer not to say,15+ years,Bangalore ,Hybrid,SVP,No,,,0,10,1,0,2,1,3,0,2,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,1,2,1,1,3,1
2026-03-07T10:43:58.044Z,7,20-30 years,Male,0-3 years,Bengaluru,Full time,Consultant,No,,,0,10,0,1,1,0,3,1,2,3,1,2,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,0,0,2,2,1,0,0,1,0,1
2026-03-07T11:37:10.397Z,5,30-40 years,Male,6-10 years,Yeshwantpur ,Full time,Assistant manager ,No,,,0,10,2,3,2,1,3,0,0,3,3,0,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,2,0,1,0,1,0,1,0,3,1
2026-03-07T12:17:41.249Z,57,20-30 years,Male,0-3 years,DODDABALLAPURA ,Full time,Trainee ,No,,,0,10,3,3,2,1,3,0,2,0,1,3,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,2,2,2,0,1,0,2,1,3,1
2026-03-07T13:32:23.209Z,5,30-40 years,Male,15+ years,Hyderabad ,Full time,Project manager ,Yes,Deep cleaning (Root planing),,0,10,3,3,3,2,3,0,1,3,3,0,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,0,0,0,2,1,0,2,0,3,1
2026-03-07T14:13:15.763Z,6,20-30 years,Male,0-3 years,Nagercoil,Full time,Software Engineer,No,,,0,10,1,0,2,1,3,0,2,1,3,2,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,2,3,0,0,1,0,1,3,1,1
2026-03-07T15:25:52.929Z,3,20-30 years,Male,3-6 years,Nagercoil,Hybrid,Research Analyst,No,,,0,10,1,0,2,1,3,0,2,1,1,3,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,1,1,1,1,1,1,1,1,1,1
2026-03-07T15:55:16.053Z,5,30-40 years,Male,10-15 years,Jp nagar ,Full time,Software engineer ,Yes,"Cleaning (Scaling), Deep cleaning (Root planing)",,0,10,0,1,2,0,3,0,2,1,1,3,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,3,0,2,1,0,2,0,1,1
2026-03-07T17:07:48.463Z,4,20-30 years,Male,3-6 years,Bangalore ,Full time,Manager,No,,,0,10,0,2,2,1,3,0,2,1,3,0,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,2,1,1,2,1,0,1,3,1,1
2026-03-07T17:48:41.497Z,8,30-40 years,Male,10-15 years,Ulsoor,Full time,Business Analyst,No,,,0,10,1,0,2,0,3,0,2,1,0,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,2,0,2,0,1,0,2,1,3,1
2026-03-07T18:57:12.100Z,11,20-30 years,Male,0-3 years,Bengaluru ,Full time,Software engineer ,Yes,"Deep cleaning (Root planing), Cleaning (Scaling)",,0,10,0,0,0,0,0,1,2,1,0,1,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,0,0,0,0,0,0,0,0,0,0
2026-03-07T20:03:27.988Z,18,20-30 years,Female,6-10 years,Chennai,Full time,Senior Specialist,No,,,0,10,1,0,2,1,3,0,2,1,3,2,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,0,0,0,0,1,0,0,0,3,1
2026-03-07T21:10:34.768Z,5,20-30 years,Male,0-3 years,Chennai ,Full time,Software Engineer ,Yes,Deep cleaning (Root planing),,0,10,2,3,3,2,3,0,1,1,3,2,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,2,3,2,0,1,1,2,3,1,1
2026-03-07T22:01:11.761Z,6,20-30 years,Female,0-3 years,Bangalore ,Full time,Manager ,Yes,Cleaning (Scaling),,0,10,1,0,2,0,3,0,2,1,3,2,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,0,0,0,0,1,0,0,1,1,1
2026-03-07T23:05:38.454Z,11,20-30 years,Male,3-6 years,Chennai ,Full time,Automation engineer ,No,,,0,10,2,1,2,1,3,0,3,0,0,1,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,0,0,0,2,1,0,0,0,3,3
2026-03-08T00:22:46.238Z,88,30-40 years,Male,6-10 years,Bengaluru,Full time,"Manager, Sales Development Representative",No,,,0,10,2,0,2,2,3,0,3,1,3,2,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,0,3,2,2,1,0,3,0,1,1
2026-03-08T01:25:11.100Z,6,30-40 years,Male,10-15 years,Chennai,Full time,Manager,No,,,0,10,2,1,2,0,2,1,2,1,2,3,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,2,1,2,0,0,2,2,0,0,2
2026-03-08T01:58:00.914Z,27,30-40 years,Female,3-6 years,Ramamurthy Nagar Bangalore ,Full time,Hr practitioner ,No,,,0,10,1,1,2,1,3,0,1,1,3,3,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,2,2,2,0,1,1,2,0,2,1
2026-03-08T02:17:40.099Z,7,20-30 years,Male,3-6 years,Bommanahalli,Full time,SDE-2,Yes,"Cleaning (Scaling), Deep cleaning (Root planing)",,0,10,0,1,2,1,3,0,0,3,3,3,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,0,0,1,2,1,0,3,0,3,1
2026-03-08T02:58:11.513Z,3,20-30 years,Male,3-6 years,Banglore ,Full time,Senior executive ,No,,,0,10,1,3,2,2,3,0,3,3,3,2,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,0,0,1,2,1,0,0,0,1,1
2026-03-08T03:44:52.061Z,4,20-30 years,Female,0-3 years,Bellandur,Full time,SDE 1,No,,,0,10,0,1,2,2,3,0,1,3,3,3,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,2,2,2,0,2,0,2,0,1,1
2026-03-08T04:19:22.293Z,4,20-30 years,Female,0-3 years,Coimbatore ,Full time,Doctor ,No,,,0,10,1,0,2,0,3,0,2,0,3,2,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,1,1,0,0,1,1
2026-03-08T05:29:02.911Z,7,20-30 years,Female,0-3 years,Chennai,Full time,Audit Inspector,No,,,0,10,0,0,2,0,3,0,2,1,3,1,Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,2,0,1,0,0,1,2,0,1,1
2026-03-08T06:08:27.470Z,2,20-30 years,Female,0-3 years,Banglore ,Full time,Engineer ,Yes,Cleaning (Scaling),,0,10,1,0,2,1,3,0,2,3,3,2,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,0,3,0,0,2,1,2,1,2,2
2026-03-08T06:36:03.186Z,4,20-30 years,Male,3-6 years,HAL ,Full time,BDS ,Yes,Cleaning (Scaling),,0,10,1,0,2,3,3,0,2,1,3,2,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,0,3,0,2,1,0,0,0,2,1
2026-03-08T07:14:46.011Z,3,50-60 years,Male,15+ years,Yelahanka ,Work from home (Remote),Sr mgr,No,,,0,10,2,1,2,3,3,0,3,1,3,2,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,2,3,2,0,1,2,0,0,3,1
2026-03-08T08:17:00.104Z,8,20-30 years,Male,0-3 years,Chennai,Full time,Software developer,No,,,0,10,0,3,2,3,3,0,2,2,0,1,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,2,3,0,3,3,0,0,3,0,1
2026-03-08T08:37:46.863Z,2,20-30 years,Female,0-3 years,Marthandam ,Full time,Advocate ,No,,,0,10,0,0,2,0,3,0,2,1,3,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,0,3,1,2,3,0,0,1,1,1
2026-03-08T09:06:16.521Z,41,30-40 years,Female,6-10 years,Shanti Nagar ,Full time,Sr ML Engineer ,No,,,0,10,1,0,2,1,3,0,0,1,3,2,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,0,1,0,2,2,1,3,1,1,2
2026-03-08T10:24:45.268Z,34,20-30 years,Male,6-10 years,Madurai,Full time,Developer,No,,,0,10,3,3,3,3,3,3,3,3,3,2,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,3,3,3,2,3,3,3,3,3,3
2026-03-08T11:42:50.770Z,2,20-30 years,Female,3-6 years,Tenkasi ,Full time,General dentist,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,0,3,0,2,1,1,0,0,1,1
2026-03-08T12:35:34.424Z,5,20-30 years,Male,3-6 years,Hsr layout,Full time,Lead Engineer ,No,,,0,10,1,1,2,1,2,0,3,1,3,2,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,0,0,2,0,1,1
2026-03-08T13:53:10.838Z,41,20-30 years,Female,0-3 years,Erode,Full time,Internship,No,,,0,10,0,0,0,1,2,0,2,3,3,3,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,2,3,2,0,1,2,0,0,0,1
2026-03-08T15:08:58.891Z,7,20-30 years,Male,0-3 years,Jp Nagar,Full time,Consultant- 1,No,,,0,10,1,2,2,0,3,0,0,0,3,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,2,0,0,0,1,1,0,0,1,1
2026-03-08T15:38:42.962Z,22,20-30 years,Male,0-3 years,Hyderabad ,Full time,Technical Consultant ,No,,,0,10,1,0,0,2,3,0,1,1,3,3,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Agree,0,1,0,2,1,0,0,3,3,1
2026-03-08T15:58:11.368Z,7,30-40 years,Male,10-15 years,Whitefield,Full time,Staff Software Engineer,No,,,0,10,1,0,2,0,3,0,2,1,0,3,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,0,0,0,2,1,1,2,0,2,1
2026-03-08T17:06:48.340Z,4,20-30 years,Male,3-6 years,Chennai ,Full time,Ai - mostion graphics designer ,No,,,0,10,3,3,1,3,0,2,3,2,3,0,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,2,3,2,0,2,0,3,0,2,1
2026-03-08T18:20:58.633Z,5,20-30 years,Female,3-6 years,HSR layout ,Full time,BDS ,Yes,Cleaning (Scaling),,0,10,1,0,2,0,2,0,3,1,3,2,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,2,2,0,0,1,0,1,0,1,1
2026-03-08T19:11:21.227Z,18,30-40 years,Male,10-15 years,Bangalore,Hybrid,Software Engineer,No,,,0,10,1,1,3,0,3,0,2,1,3,2,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,1,1,2,1,0,2,0,3,1
2026-03-08T19:49:30.730Z,3,20-30 years,Male,0-3 years,CV Raman Nagar ,Hybrid,Engineer,No,,,0,10,0,3,2,2,0,0,2,2,3,3,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,2,3,2,0,1,0,2,3,3,1
2026-03-08T20:54:42.983Z,5,20-30 years,Male,6-10 years,Whitefield ,Full time,Senior Tech support executive ,No,,,0,10,0,0,2,0,3,0,3,1,3,2,Agree,Strongly Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,0,0,2,2,1,1,1,0,0,1
2026-03-08T22:15:49.043Z,4,20-30 years,Male,3-6 years,Bommanahalli,Full time,SDE-2,Yes,"Cleaning (Scaling), Deep cleaning (Root planing)",,0,10,0,1,2,1,3,0,0,3,3,3,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,0,0,1,2,1,0,3,0,3,1
2026-03-08T23:13:42.496Z,3,20-30 years,Female,3-6 years,Tenkasi ,Full time,General dentist,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,0,3,0,2,1,1,0,0,1,1
2026-03-08T23:44:19.889Z,2,20-30 years,Female,0-3 years,Chromepet ,Hybrid,Post graduate ,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,1,0,0,0,3,1
2026-03-09T00:04:59.624Z,5,20-30 years,Male,0-3 years,Whitefield,Full time,Data Analyst ,Yes,,Got a tooth cap because it was half broken,0,10,1,1,2,0,3,1,0,0,1,0,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,0,0,1,2,1,1,2,3,1,1
2026-03-09T01:06:29.868Z,2,20-30 years,Female,3-6 years,Bellandur,Full time,Associate,No,,,0,10,1,0,2,0,3,0,2,0,3,2,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree,Disagree,0,3,0,2,1,1,0,0,1,1
2026-03-09T02:15:41.560Z,7,20-30 years,Male,3-6 years,Nagercoil,Hybrid,Research Analyst,No,,,0,10,1,0,2,1,3,0,2,1,1,3,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,1,1,1,1,1,1,1,1,1,1
2026-03-09T03:08:21.311Z,4,30-40 years,Female,3-6 years,Trichy ,Full time,Bds,No,,,0,10,1,0,2,0,3,0,3,1,3,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Disagree,Disagree,0,3,0,2,1,0,1,0,1,1
2026-03-09T03:49:04.260Z,5,30-40 years,Male,10-15 years,Kengeri,Full time,Software Engineer,Yes,Cleaning (Scaling),,0,10,2,1,2,1,3,0,2,1,3,2,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,3,2,2,1,0,2,0,3,1
2026-03-09T04:26:26.186Z,8,20-30 years,Male,3-6 years,Bangalore ,Full time,Manager,No,,,0,10,0,2,2,1,3,0,2,1,3,0,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Strongly Agree,2,0,1,2,1,0,1,3,1,1
2026-03-09T05:24:55.532Z,2,20-30 years,Female,3-6 years,Nagercoil,Full time,Senior developer ,No,,,0,10,1,0,2,0,3,0,2,1,3,2,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,0,0,0,2,1,0,0,3,1,1
2026-03-09T06:15:33.377Z,3,30-40 years,Male,15+ years,Hyderabad ,Full time,Project manager ,Yes,Deep cleaning (Root planing),,0,10,3,1,3,2,3,0,1,3,3,0,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,0,0,0,2,1,0,2,0,3,1
2026-03-09T07:06:07.025Z,8,40-50 years,Male,15+ years,Bengaluru,Work from home (Remote),Senior management,Yes,Cleaning (Scaling),,0,10,0,2,2,1,3,0,1,1,3,3,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,1,2,2,1,1,1,0,1,2
2026-03-09T07:39:38.629Z,4,20-30 years,Male,3-6 years,Hsr layout,Full time,Lead Engineer ,No,,,0,10,1,1,2,1,2,0,3,1,3,2,Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,0,0,0,2,0,0,0,0,1,1
2026-03-09T07:58:10.218Z,9,30-40 years,Male,6-10 years,Indiranagar,Full time,TEAM LEAD,Yes,"Deep cleaning (Root planing), Cleaning (Scaling)",,0,10,1,2,2,2,3,0,3,1,3,1,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,0,0,0,0,1,0,2,1,1,1
2026-03-09T08:15:03.833Z,144,20-30 years,Male,0-3 years,Bangalore,Hybrid,Software engineer,No,,,0,10,1,3,2,1,3,0,2,3,3,0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,0,3,1,2,1,1,3,0,3,1
2026-03-09T09:19:47.510Z,4,20-30 years,Male,0-3 years,Chennai,Full time,Software developer,No,,,0,10,1,3,2,3,3,0,2,2,0,1,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,0,3,0,3,3,0,0,3,0,1
2026-03-09T10:12:43.347Z,4,30-40 years,Female,6-10 years,Guduvancheri ,Hybrid,MTS ,No,,,0,10,0,2,2,1,3,0,1,2,3,2,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,0,3,1,0,1,1,0,1,2,1
2026-03-09T11:04:05.507Z,5,50-60 years,Male,15+ years,Gottigere,Full time,Manager,No,,,0,10,1,0,0,1,3,0,3,1,3,2,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,0,0,0,2,1,0,1,0,0,0
2026-03-09T12:17:19.900Z,6,20-30 years,Male,3-6 years,Bangalore ,Full time,Automation engineer ,No,,,0,10,2,1,2,1,3,0,3,0,0,1,Disagree,Disagree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,0,0,0,2,1,0,0,0,3,3
2026-03-09T13:28:39.638Z,22,40-50 years,Male,15+ years,Bengaluru,Work from home (Remote),Senior management,Yes,Cleaning (Scaling),,0,10,0,2,2,1,3,0,1,1,3,3,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,0,1,2,2,1,1,1,0,1,2
2026-03-09T13:55:26.970Z,6,20-30 years,Male,0-3 years,Chennai,Full time,Software Engineer ,No,,,0,10,2,0,3,1,0,0,3,3,1,0,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,0,2,1,2,2,0,0,2,0,0
